,score,content,label,cleaned_content,content_stopWord,stemmed_content
387,5,grab nya bagus bgt perjalanan nya kilat langsung Dateng pokoknya ngk nyesel instal grab 😁,positif,grab nya bagus bgt perjalanan nya kilat langsung dateng pokoknya ngk nyesel instal grab,grab nya bagus bgt perjalanan nya kilat langsung dateng pokoknya ngk nyesel instal grab,grab nya bagus bgt jalan nya kilat langsung dateng pokok ngk nyesel instal grab
388,1,"Ongkir terlalu mahal, harga produk tidak sesuai dengan asli, kebanyakan biaya tambahan.",negatif,ongkir terlalu mahal harga produk tidak sesuai dengan asli kebanyakan biaya tambahan,ongkir mahal harga produk sesuai asli kebanyakan biaya tambahan,ongkir mahal harga produk sesuai asli banyak biaya tambah
389,1,"Tolong perbaiki sistem nya,....sy klik grab instan ga simple bikin ribet",negatif,tolong perbaiki sistem nyasy klik grab instan ga simple bikin ribet,tolong perbaiki sistem nyasy klik grab instan ga simple bikin ribet,tolong baik sistem nyasy klik grab instan ga simple bikin ribet
390,1,"makin lama makin g jelas,uda nunggu pesanan masuk lama,ujung² nya dicancel",negatif,makin lama makin g jelasuda nunggu pesanan masuk lamaujung nya dicancel,g jelasuda nunggu pesanan masuk lamaujung nya dicancel,g jelasuda nunggu pesan masuk lamaujung nya dicancel
391,1,"Kembalikan lagi sistem bonus untuk driver seperti awal , jika dapat 30 orderan dapat bonus 300rb .. HARUS DIADAKAN KEMBALI DALAM WAKTU DEKAT JIKA TIDAK AKAN ADA DEMO DALAM WAKTU DEKAT",negatif,kembalikan lagi sistem bonus untuk driver seperti awal jika dapat orderan dapat bonus rb harus diadakan kembali dalam waktu dekat jika tidak akan ada demo dalam waktu dekat,kembalikan sistem bonus driver orderan bonus rb diadakan demo,kembali sistem bonus driver order bonus rb ada demo
392,1,"Mau beli makan pake metode pembayaran tunai selalu error, tolong segera perbaiki",negatif,mau beli makan pake metode pembayaran tunai selalu error tolong segera perbaiki,beli makan pake metode pembayaran tunai error tolong perbaiki,beli makan pake metode bayar tunai error tolong baik
393,5,"Pernah top up tp, slh krm.ditungguin GK msk"" dikira LG eror ternyata no, nya slh satu angka.akhirnya msk lah ke ovo org..kecewa tp, mo komplain SM capa Krn mngkin itu ksalahan aq sndiri..😥",positif,pernah top up tp slh krmditungguin gk msk dikira lg eror ternyata no nya slh satu angkaakhirnya msk lah ke ovo orgkecewa tp mo komplain sm capa krn mngkin itu ksalahan aq sndiri,top up tp slh krmditungguin gk msk lg eror no nya slh angkaakhirnya msk ovo orgkecewa tp mo komplain sm capa krn mngkin ksalahan aq sndiri,top up tp slh krmditungguin gk msk lg eror no nya slh angkaakhirnya msk ovo orgkecewa tp mo komplain sm capa krn mngkin ksalahan aq sndiri
394,4,"aplikasi nya semnjak update ada fotonya hp sy gabisa, pdhl udh favorit banget mke grab tanpa selfi",positif,aplikasi nya semnjak update ada fotonya hp sy gabisa pdhl udh favorit banget mke grab tanpa selfi,aplikasi nya semnjak update fotonya hp sy gabisa pdhl udh favorit banget mke grab selfi,aplikasi nya semnjak update foto hp sy gabisa pdhl udh favorit banget mke grab selfi
395,5,Kalau lagi promo murah nya kebangetan. Tapi kalau tidak promo mahalnya juga kebangetan 🙏,positif,kalau lagi promo murah nya kebangetan tapi kalau tidak promo mahalnya juga kebangetan,promo murah nya kebangetan promo mahalnya kebangetan,promo murah nya banget promo mahal banget
396,5,keren bgtt penampilan menarik dan mudah semoga kedepannya bisa jadi lebih baik lagi🥰,positif,keren bgtt penampilan menarik dan mudah semoga kedepannya bisa jadi lebih baik lagi,keren bgtt penampilan menarik mudah semoga kedepannya,keren bgtt tampil tarik mudah moga depan
397,4,terkadang susah cari alamat tujuan padahal klo di maps sudah ada..,positif,terkadang susah cari alamat tujuan padahal klo di maps sudah ada,terkadang susah cari alamat tujuan klo maps,terkadang susah cari alamat tuju klo maps
398,4,"cocok untuk saya yg gak enakan nyuruh sodara buat antar kesana kemari..tinggal pesan grab cuss gampang. Bintang kurang satu karena ada mnus nya,jauh dikit driver kagak mau jemput🤫",positif,cocok untuk saya yg gak enakan nyuruh sodara buat antar kesana kemaritinggal pesan grab cuss gampang bintang kurang satu karena ada mnus nyajauh dikit driver kagak mau jemput,cocok yg gak enakan nyuruh sodara kesana kemaritinggal pesan grab cuss gampang bintang mnus nyajauh dikit driver kagak jemput,cocok yg gak enak nyuruh sodara kesana kemaritinggal pesan grab cuss gampang bintang mnus nyajauh dikit driver kagak jemput
399,1,sudah lama nunggux.. aplkasix sering lemot pula.. pdhal jaringan bagus...,negatif,sudah lama nunggux aplkasix sering lemot pula pdhal jaringan bagus,nunggux aplkasix lemot pdhal jaringan bagus,nunggux aplkasix lot pdhal jaring bagus
400,5,"sangat membantu, cepat sampe, ga nunggu lama, tarif murah",positif,sangat membantu cepat sampe ga nunggu lama tarif murah,membantu cepat sampe ga nunggu tarif murah,bantu cepat sampe ga nunggu tarif murah
401,5,"sangat membantu sekali 🙏🏻 soalnya ane orangnya pemalas, jadi kalo laper tinggal pesan👍👍👍",positif,sangat membantu sekali soalnya ane orangnya pemalas jadi kalo laper tinggal pesan,membantu ane orangnya pemalas kalo laper tinggal pesan,bantu ane orang malas kalo laper tinggal pesan
402,1,"Kebijakannya makin memberatkan mitra, tidak efisien dan fleksibelitas waktu",negatif,kebijakannya makin memberatkan mitra tidak efisien dan fleksibelitas waktu,kebijakannya memberatkan mitra efisien fleksibelitas,bijak berat mitra efisien fleksibelitas
403,4,"Sudah cukup lumayan kecepatannya, semoga bisa ditingkatkan lagi..Selamat.",positif,sudah cukup lumayan kecepatannya semoga bisa ditingkatkan lagiselamat,lumayan kecepatannya semoga ditingkatkan lagiselamat,lumayan cepat moga tingkat lagiselamat
404,5,Alhamdulillah supirnya baik dianter sampai tujuan dgn nyaman .,positif,alhamdulillah supirnya baik dianter sampai tujuan dgn nyaman,alhamdulillah supirnya dianter tujuan dgn nyaman,alhamdulillah supirnya anter tuju dgn nyaman
405,4,Aplikasinya bagus tapi sayang tidak aksesible untuk tuna netra,positif,aplikasinya bagus tapi sayang tidak aksesible untuk tuna netra,aplikasinya bagus sayang aksesible tuna netra,aplikasi bagus sayang aksesible tuna netra
406,5,mempermudah masyarakat dlm transportasi dan pemesanan mkn an yg rmhnya jauh dr tempat yg strategis masih bisa terjangkau melalui layanan grab,positif,mempermudah masyarakat dlm transportasi dan pemesanan mkn an yg rmhnya jauh dr tempat yg strategis masih bisa terjangkau melalui layanan grab,mempermudah masyarakat dlm transportasi pemesanan mkn an yg rmhnya dr yg strategis terjangkau layanan grab,mudah masyarakat dlm transportasi mesan mkn an yg rmhnya dr yg strategis jangkau layan grab
407,1,"sistem foodnya sangat lama kurang lebih 1 jaman, mohon diperbaiki",negatif,sistem foodnya sangat lama kurang lebih jaman mohon diperbaiki,sistem foodnya jaman mohon diperbaiki,sistem foodnya jaman mohon baik
408,5,"sejauh ini sangat membantu, dan drivernya baik semua. terimakasih banyak",positif,sejauh ini sangat membantu dan drivernya baik semua terimakasih banyak,membantu drivernya terimakasih,bantu drivernya terimakasih
409,5,"Knp setiap mau masuk gagal trs kok grab jdi kaya gtu aplikasi masa hrs masuk trs tlng di benerin jngn kaya gt,jdi gemes q",positif,knp setiap mau masuk gagal trs kok grab jdi kaya gtu aplikasi masa hrs masuk trs tlng di benerin jngn kaya gtjdi gemes q,knp masuk gagal trs grab jdi kaya gtu aplikasi hrs masuk trs tlng benerin jngn kaya gtjdi gemes q,knp masuk gagal trs grab jdi kaya gtu aplikasi hrs masuk trs tlng benerin jngn kaya gtjdi gemes q
410,5,Bagus aplikasi nya memudahkan DRIVER NYA BAIK dan sangat berguna sukses terus buat GRAB,positif,bagus aplikasi nya memudahkan driver nya baik dan sangat berguna sukses terus buat grab,bagus aplikasi nya memudahkan driver nya berguna sukses grab,bagus aplikasi nya mudah driver nya guna sukses grab
411,1,Resto lama dan mitra pengemudi juga tidak memberitahu kan jika Resto ternyata tutup.grab samsek tidak membantu.thanks.banyak resto tutup tpi di apk buka aneh,negatif,resto lama dan mitra pengemudi juga tidak memberitahu kan jika resto ternyata tutupgrab samsek tidak membantuthanksbanyak resto tutup tpi di apk buka aneh,resto mitra pengemudi memberitahu resto tutupgrab samsek membantuthanksbanyak resto tutup tpi apk buka aneh,resto mitra kemudi memberitahu resto tutupgrab samsek membantuthanksbanyak resto tutup tpi apk buka aneh
412,3,"Untuk Grab, tolong drivernya diperhatikan ya. Masa pesanan belum sampai tapi dari drivernya pesanan sudah diselesaikan.",negatif,untuk grab tolong drivernya diperhatikan ya masa pesanan belum sampai tapi dari drivernya pesanan sudah diselesaikan,grab tolong drivernya diperhatikan ya pesanan drivernya pesanan diselesaikan,grab tolong drivernya perhati ya pesan drivernya pesan selesai
413,3,Aplikasi otomatis buka sendiri ketika hp resart dan harus force close utk menutup. Harap tim it mengatasi bug ini,negatif,aplikasi otomatis buka sendiri ketika hp resart dan harus force close utk menutup harap tim it mengatasi bug ini,aplikasi otomatis buka hp resart force close utk menutup harap tim it mengatasi bug,aplikasi otomatis buka hp resart force close utk tutup harap tim it atas bug
414,1,"Ga jelas, udah pesan dapet driver otomatis yang tidak bisa di hubungi, pesan ulang dapetnya driver yang sama. Aneh grab",negatif,ga jelas udah pesan dapet driver otomatis yang tidak bisa di hubungi pesan ulang dapetnya driver yang sama aneh grab,ga udah pesan dapet driver otomatis hubungi pesan ulang dapetnya driver aneh grab,ga udah pesan dapet driver otomatis hubung pesan ulang dapetnya driver aneh grab
415,1,"Makin ke sini makin jarang ada promo, ga masalah si, yg paling masalah, maps nya jelek bgt😭 selalu ga sesuai, dan driver selalu nyasar, di apk sebelah aman aman aja, lbh suka app sebela deh, byk promo jg, dan banyak driver yg pakai kendaraan tidak sesuai plat di aplikasi",negatif,makin ke sini makin jarang ada promo ga masalah si yg paling masalah maps nya jelek bgt selalu ga sesuai dan driver selalu nyasar di apk sebelah aman aman aja lbh suka app sebela deh byk promo jg dan banyak driver yg pakai kendaraan tidak sesuai plat di aplikasi,jarang promo ga si yg maps nya jelek bgt ga sesuai driver nyasar apk sebelah aman aman aja lbh suka app sebela deh byk promo jg driver yg pakai kendaraan sesuai plat aplikasi,jarang promo ga si yg maps nya jelek bgt ga sesuai driver nyasar apk belah aman aman aja lbh suka app bela deh byk promo jg driver yg pakai kendara sesuai plat aplikasi
416,1,Iklan luh ganggu gk bisa di skip di apk lain dungu luh yg buat iklan,negatif,iklan luh ganggu gk bisa di skip di apk lain dungu luh yg buat iklan,iklan luh ganggu gk skip apk dungu luh yg iklan,iklan luh ganggu gk skip apk dungu luh yg iklan
417,5,"sangat sabar ,baik , pokoknya the best kali lah kalok abang ini , ramah lagi ,jadi gak bosan di perjalanan",positif,sangat sabar baik pokoknya the best kali lah kalok abang ini ramah lagi jadi gak bosan di perjalanan,sabar pokoknya the best kali kalok abang ramah gak bosan perjalanan,sabar pokok the best kali kalok abang ramah gak bosan jalan
418,5,"Sering sering kasih di discount, kaum mager dan mendang mending membutuhkan itu haha",positif,sering sering kasih di discount kaum mager dan mendang mending membutuhkan itu haha,kasih discount kaum mager mendang mending membutuhkan haha,kasih discount kaum mager dang mending butuh haha
419,3,kenapa skrg jadi susah ya berkali kali coba pesan ga ada satupun kendaraan yg mau Nerima / dekat dgn kita,negatif,kenapa skrg jadi susah ya berkali kali coba pesan ga ada satupun kendaraan yg mau nerima dekat dgn kita,skrg susah ya berkali kali coba pesan ga satupun kendaraan yg nerima dgn,skrg susah ya kali kali coba pesan ga satu kendara yg nerima dgn
420,1,"Double order beda restoran yang sangat memberatkan para driver ditambah lagi setiap resto beda beda waktu tunggunya,ngkos kirimnya terlalu murah 🥲🥲🥲",negatif,double order beda restoran yang sangat memberatkan para driver ditambah lagi setiap resto beda beda waktu tunggunyangkos kirimnya terlalu murah,double order beda restoran memberatkan driver ditambah resto beda beda tunggunyangkos kirimnya murah,double order beda restoran berat driver tambah resto beda beda tunggunyangkos kirim murah
421,5,"sejauh ini aplikasi grab sangat membantu, baik dalam transportasi atau pengiriman barang... semoga pelayanan grab bisa semakin lebih baik lagi",positif,sejauh ini aplikasi grab sangat membantu baik dalam transportasi atau pengiriman barang semoga pelayanan grab bisa semakin lebih baik lagi,aplikasi grab membantu transportasi pengiriman barang semoga pelayanan grab,aplikasi grab bantu transportasi kirim barang moga layan grab
422,1,"Uninstall. Kecewa, masak tidak bisa order untuk orang lain. Pesanan saya diminta cancel karena saya bukan penumpangnya. Tidak masuk akal.",negatif,uninstall kecewa masak tidak bisa order untuk orang lain pesanan saya diminta cancel karena saya bukan penumpangnya tidak masuk akal,uninstall kecewa masak order orang pesanan cancel penumpangnya masuk akal,uninstall kecewa masak order orang pesan cancel tumpang masuk akal
423,1,"Sangat lama mendapatkan driver, apalagi saat memesan makanan. Tolong diperbaiki",negatif,sangat lama mendapatkan driver apalagi saat memesan makanan tolong diperbaiki,driver memesan makanan tolong diperbaiki,driver mes makan tolong baik
424,4,Aplikasi bagus tapi orderan gabungan di grabfood kurang masuk akal ya. Karena makan waktu yang lama buat saya menunggu pesanan. Tolong solusinya,positif,aplikasi bagus tapi orderan gabungan di grabfood kurang masuk akal ya karena makan waktu yang lama buat saya menunggu pesanan tolong solusinya,aplikasi bagus orderan gabungan grabfood masuk akal ya makan menunggu pesanan tolong solusinya,aplikasi bagus order gabung grabfood masuk akal ya makan tunggu pesan tolong solusi
425,1,"bintang 1 karena apl tidak menyediakan informasi lokasi yang detail,driver seenaknya sendiri,driver sengaja terlambat,driver tidak paham penggunaan aplikasi map di dalam fiturnya,driver banyak alasan,driver sering mengecewakan,harga murah tapi tidak sesuai ekspektasi,dan banyak masalah lainnya",negatif,bintang karena apl tidak menyediakan informasi lokasi yang detaildriver seenaknya sendiridriver sengaja terlambatdriver tidak paham penggunaan aplikasi map di dalam fiturnyadriver banyak alasandriver sering mengecewakanharga murah tapi tidak sesuai ekspektasidan banyak masalah lainnya,bintang apl menyediakan informasi lokasi detaildriver sendiridriver sengaja terlambatdriver paham penggunaan aplikasi map fiturnyadriver alasandriver mengecewakanharga murah sesuai ekspektasidan,bintang apl sedia informasi lokasi detaildriver sendiridriver sengaja terlambatdriver paham guna aplikasi map fiturnyadriver alasandriver mengecewakanharga murah sesuai ekspektasidan
426,1,"Pernah pesan grab ke bandara soeta, entah kenapa di tengah perjalanan si driver meminta cancel kesaya dengan alasan tidak sesuai dengan yg tertera di aplikasi",negatif,pernah pesan grab ke bandara soeta entah kenapa di tengah perjalanan si driver meminta cancel kesaya dengan alasan tidak sesuai dengan yg tertera di aplikasi,pesan grab bandara soeta perjalanan si driver cancel kesaya alasan sesuai yg tertera aplikasi,pesan grab bandara soeta jalan si driver cancel saya alas sesuai yg tera aplikasi
427,5,Bagus dan cepat sekali sesuai dengan bintang nya,positif,bagus dan cepat sekali sesuai dengan bintang nya,bagus cepat sesuai bintang nya,bagus cepat sesuai bintang nya
428,1,"Saya 3 kali order grabmart driver nya gak ada yg berhasil, di chat diem aja kayak batu.. sampe nunggu berjam-jam tiba cancel otomatis kocakk.. tolong dong tindak lanjuti driver macem gini gak jelass sumpahh",negatif,saya kali order grabmart driver nya gak ada yg berhasil di chat diem aja kayak batu sampe nunggu berjamjam tiba cancel otomatis kocakk tolong dong tindak lanjuti driver macem gini gak jelass sumpahh,kali order grabmart driver nya gak yg berhasil chat diem aja kayak batu sampe nunggu berjamjam cancel otomatis kocakk tolong tindak lanjuti driver macem gini gak jelass sumpahh,kali order grabmart driver nya gak yg hasil chat diem aja kayak batu sampe nunggu berjamjam cancel otomatis kocakk tolong tindak lanjut driver macem gin gak jelass sumpahh
